x,y,z
-348.395606,636.644605,993.345292
-581.319131,426.941064,52.090999
-510.567804,140.788869,-591.284073
510.370706,-231.832772,313.178967
370.102622,-129.730608,-824.078295
4.097474,440.582529,842.732550
976.861836,85.109543,297.439657
802.371356,732.116797,549.590842
-132.709151,948.288437,199.963758
186.829372,-234.293628,967.923965
-580.055442,-152.002215,189.157490
-150.875357,-691.474969,-283.950521
-582.390500,-798.042143,64.875454
639.068538,-258.180452,286.962806
80.716555,-662.331556,506.198339
-266.875285,-160.732340,26.220366
-844.362662,662.134481,-96.528946
478.714415,551.947482,-403.444367
830.433754,-489.675950,327.828138
-773.334876,-972.605934,-722.029985
-363.637586,493.694955,440.388859
107.899494,945.139091,904.008504
-81.940794,395.745254,-192.456898
-481.927138,-968.837143,-546.032404
203.266182,-839.653808,-611.430015
-974.581566,771.794185,84.693740
-199.160112,-793.857239,121.821055
-898.304235,-775.732073,-134.093089
-576.895914,-507.218657,-256.061807
273.745072,-545.534540,-332.974953
-945.171782,696.460688,275.263861
58.688675,569.209448,-755.947841
-681.266071,-836.013980,-333.040571
687.242143,-821.965670,789.560215
-65.519545,926.440388,127.335852
395.429852,-659.280532,-939.261316
887.493819,728.455501,676.200489
484.443534,509.209291,509.381380
-59.235372,-358.927750,-510.370050
793.165374,50.723910,-226.970076
222.027902,-239.929022,224.596949
-522.099213,794.796325,-243.697369
-48.447446,492.771185,716.983509
-629.651202,-503.370658,650.450216
76.106639,-948.633772,-69.691527
-160.287324,-86.397917,9.787726
216.719382,-509.343931,-848.022461
724.102854,-59.459159,106.062882
-206.464128,-502.898863,-510.582672
-494.727864,-54.404955,-94.460868
-457.235192,567.755980,30.368232
398.375593,-128.841500,712.014226
-227.623982,-751.559608,36.358848
191.933146,106.080703,-630.435927
-781.032207,87.943310,236.739362
-184.222971,564.246360,362.331623
-16.790262,575.459261,-710.357820
-313.530709,252.364666,-335.477245
690.491742,129.177675,-414.314215
-303.088220,-912.155110,-95.643512
30.878007,309.822651,-871.622581
780.186408,-305.760591,217.578673
-440.202376,883.372132,-986.464055
131.833594,150.390556,337.567482
-918.313607,-201.726069,733.663541
-807.232080,314.730893,606.344779
-121.861077,-37.604977,-908.557938
-672.902760,-792.602670,-337.080148
572.987576,106.838274,-340.057910
16.506554,844.079075,578.619205
665.564644,-944.843842,193.867245
-399.837970,-411.854479,-373.050293
-950.515148,145.974494,760.992898
813.733396,166.165111,322.674629
660.414211,761.118298,-547.007230
-543.078147,-121.443777,298.471386
-383.539274,-613.463204,-981.242545
-427.652523,34.712334,639.057396
390.352501,258.999772,-106.965463
218.193306,179.351721,492.633686
-496.174761,467.671914,-435.867258
934.679653,-555.055880,887.900636
-451.089328,94.789314,-456.281386
-112.611732,167.559046,524.633168
352.168191,-245.432728,434.897617
150.616278,675.558913,-431.025176
626.690304,619.077585,792.860279
94.256354,448.785291,-518.604710
-655.833911,133.779837,517.732107
240.585748,-268.232951,992.147104
262.090148,80.027922,687.875413
-173.402349,554.223798,367.718530
-936.004565,56.724051,-939.010817
856.217000,511.382300,367.427343
33.705385,-296.055798,-140.277310
-530.542775,-425.172037,-420.214500
-649.147638,994.595383,46.468210
369.271850,757.754673,302.387822
-124.281049,-41.444119,-453.540704
-138.969277,-862.281940,-612.249818
662.159882,923.344972,-549.279083
-808.278208,-518.255747,-815.893620
566.971891,277.662799,-90.559834
211.571285,-92.530360,-385.573860
387.034990,-762.178126,-182.945095
-855.759317,351.256629,-987.833268
-686.193419,-526.579758,441.650921
-659.515139,-856.529464,169.476452
-982.385264,62.925620,-753.870479
297.284507,862.238459,-838.366168
620.534932,742.251901,875.354603
630.643595,254.042820,-537.016498
171.016291,363.256240,910.350812
-496.878427,-428.522674,-152.495756
527.559151,-396.171758,-524.061533
637.563832,-984.998858,140.858806
539.886366,-172.794970,-191.901325
787.588863,865.522847,319.171054
923.594773,-240.647962,-409.598859
-716.372869,-475.435629,-334.853034
371.003470,-367.417069,635.058080
610.562330,217.126714,-528.253023
-941.592108,-819.815575,736.375563
-887.236561,687.851853,-762.155541
-78.040398,-164.354255,630.014805
859.644638,980.509204,525.088996
-481.324982,-564.360070,-485.322249
-725.545261,233.495210,86.809247
-988.234043,-200.683785,-659.531883
-707.172899,-918.573480,418.170570
-37.634927,198.500395,116.949373
799.217184,623.897224,880.280453
462.778391,725.978545,400.678292
-191.354702,205.301273,-601.319256
542.295328,300.372127,-715.937833
934.887582,-149.207569,391.063331
670.940706,943.036442,-457.393512
-388.670196,722.236051,-129.203650
-250.423438,-605.932466,-413.447734
-840.431877,-461.913224,358.989897
-724.338086,-938.304347,672.463874
710.882587,-678.559521,782.829724
898.604290,-583.511445,-960.090478
84.703797,-281.580435,894.700812
-455.739781,882.126874,-288.196712
-538.830358,608.034421,720.246633
-892.918026,-939.735003,685.098007
768.299787,237.188710,-969.305419
-178.700048,-420.082890,757.659639
740.731098,362.014220,-511.224593
-631.899909,-386.885605,-162.373897
403.066745,877.632840,979.945966
269.962959,-417.124008,-257.358106
391.200895,-349.383969,-565.476721
154.074255,573.638801,-312.698859
-561.632481,171.436873,-562.052388
115.004160,-454.013471,259.477521
-634.701044,402.221032,29.903365
107.301501,818.130093,690.550066
-240.682001,215.465000,-365.496498
490.305055,-596.534989,-397.412744
-322.637207,797.080580,338.717074
632.150299,-236.370379,-1.930757
-106.415900,-758.728241,287.247584
-775.241411,-508.953535,-642.743970
-757.818181,606.571763,-277.201994
643.637182,307.587409,-788.797303
112.025628,-377.255626,-890.664591
-300.498268,-850.216145,-419.631015
469.089583,959.677049,-120.657461
377.858430,619.084821,-346.239225
229.998734,147.631806,794.405930
955.745501,-822.098463,-606.401534
-863.010055,-994.605050,248.058717
541.931272,283.034978,290.789129
814.618575,-402.194697,734.026486
-744.584023,-778.972733,-344.016124
325.722759,594.878065,-846.452576
-781.192274,-82.670134,-136.235415
-555.850208,-893.970455,636.081564
838.019255,533.997017,-649.780714
575.243961,-951.167412,505.968991
-424.000859,82.242363,-540.978400
929.330854,588.809543,-400.844286
273.514299,540.352974,95.517926
-638.090436,270.634063,884.815763
291.275383,-689.744836,-2.678722
-366.817434,969.376072,202.098363
873.602233,-716.563966,816.193133
914.208954,-652.843119,318.736445
-568.715626,278.753564,-650.433236
892.471178,-634.364517,909.776924
-485.684527,574.800570,157.381221
141.644754,-855.326057,368.079597
-960.021018,905.310404,27.841793
-613.420659,126.294783,-973.190965
194.904696,90.597554,-490.644180
-380.183995,537.958661,692.409814
-123.204073,835.422360,348.478411
483.694474,-34.684093,242.540969
612.379268,-378.550212,11.700981
-968.166164,98.984273,-721.426271
353.924494,-353.982177,831.417420
-17.979445,716.093256,747.424878
748.706892,506.609222,-92.895429
-974.750174,928.446254,194.244032
286.548939,752.140762,584.749950
-347.974723,-601.701034,191.990087
-355.520281,-997.171016,614.311410
-621.857522,518.842464,763.359808
-524.042413,36.481941,710.533207
407.682795,519.463258,-4.778368
-416.880998,-222.790712,710.035697
-458.419789,-469.788641,374.330579
21.318514,-961.315565,389.445110
195.812870,-999.009529,-685.539475
937.612399,503.679304,44.005542
209.555845,-98.280842,-770.334270
-450.670140,990.660357,865.343302
-176.556728,316.128254,-843.953830
-817.358246,-66.325632,395.447843
451.887817,897.080062,953.613917
-930.995614,-914.896386,-447.698296
-375.578699,997.878479,743.601985
410.444446,721.436696,499.464993
-722.602803,598.197623,-171.538587
-832.731775,-727.039379,350.729948
947.621946,126.318204,838.583218
-365.640851,677.810069,-963.980558
61.135910,186.977878,858.371549
413.353121,503.043756,662.232819
119.337431,816.914042,-865.747377
88.601258,-746.847095,90.944018
564.016026,-765.342956,337.125458
564.418071,-334.360355,-921.706950
405.475780,-332.520688,-618.134640
488.708631,-268.551695,-600.455444
-766.289600,214.839388,-274.855325
-252.678812,-514.767611,-755.366859
92.800549,-546.320799,-563.449692
-330.861049,483.040491,613.083560
309.131278,530.289498,506.636435
-630.261131,872.306681,724.879273
90.020210,979.434940,586.599326
-906.605812,-877.648722,-219.251272
-662.395311,408.229871,-79.087510
487.086354,600.940520,330.164263
108.232538,-86.203140,830.036117
-597.718424,751.171337,746.159343
945.818639,585.703320,-107.247455
916.090263,46.394676,-842.377041
-343.494478,749.563248,893.463019
-233.641489,-754.942636,502.509530
-430.664342,737.103352,803.535921
495.119897,293.498231,767.932739
110.723157,641.719750,861.971972
-115.761660,-382.379516,-502.494147
267.503620,81.199102,-107.329278
843.861774,10.683999,584.553553
853.570716,935.892117,-412.860793
561.932867,685.943567,-778.508528
-183.904099,13.215777,254.291347
-567.569791,-867.197302,-961.116136
373.733820,633.702882,455.286654
935.918202,842.914802,-262.033905
313.052040,-37.753677,214.275756
-843.628792,520.568955,13.433569
-316.757014,-171.934300,934.481675
-296.623781,908.565830,-781.814464
363.827952,-662.416860,411.918251
-491.658119,-939.543918,-243.323514
-754.173842,-653.123112,192.086988
137.543790,817.713098,-741.805425
982.406668,-386.477308,764.963870
-14.714126,-397.945665,748.715591
-802.410335,690.803024,-223.846636
201.505415,-592.158261,909.153194
359.374681,517.851767,698.561208
495.437902,778.023138,-704.854074
-649.204577,-394.329214,-573.739119
374.187086,659.284042,-54.972281
226.796645,-682.423798,351.117492
955.389948,942.741180,-791.127057
97.179930,257.727695,-639.219148
263.720112,562.626434,564.193287
-519.744307,-714.163563,-333.703163
-704.546801,240.721147,573.799383
-499.196930,163.105401,-584.329177
864.039641,259.461379,-419.166966
295.940638,-924.023877,603.729064
-95.815182,-72.590048,808.543206
962.788555,897.036974,-234.256403
920.913647,-324.244815,-930.096601
405.497527,-797.821981,-749.145913
-936.419287,845.665073,671.618454
255.664630,252.293415,-449.634020
-894.565768,998.347097,825.145687
-56.640260,972.829792,145.341949
126.914980,540.678820,-486.841971
190.974876,-479.372315,528.373065
490.818246,-990.703805,274.331637
537.139962,377.116001,-247.633170
-824.692358,774.511819,655.437703
250.232363,701.132771,611.286831
704.554781,947.413636,-414.147998
-529.957219,813.642732,-182.376942
-813.586515,297.097249,-754.116699
492.158510,968.868283,-261.212117
901.015509,-302.994692,-430.944894
777.600145,-84.406414,137.900821
-753.021267,-617.892663,-473.536735
452.420841,-543.950593,-882.921070
275.164168,839.019718,108.881729
638.609306,711.855855,-749.624743
-10.527297,0.788348,-281.514610
-700.158573,-179.866054,-495.015742
-587.597305,997.560348,-776.392010
39.822018,-390.203808,-476.151609
-706.443106,280.654074,754.483090
775.245847,873.396380,238.001442
-849.283997,745.511089,-118.897605
900.761146,-547.694775,-35.362686
549.349373,-641.675608,-419.033750
83.336353,471.371412,-418.920533
502.581151,674.134495,561.270616
814.737677,290.884979,-262.420649
-685.893520,262.825739,-947.273480
-5.333121,-77.525738,640.950950
78.772950,481.783703,-392.856673
-829.812510,863.238386,915.603339
-178.453500,-649.754481,-221.053977
-901.409591,78.025734,62.130573
613.274803,122.167621,-96.372056
-501.449381,162.472223,-519.297635
-717.369104,614.093655,-701.118851
991.763685,-790.702392,307.977741
-117.488491,-874.251274,-446.585593
-107.684910,875.858910,-707.750738
290.840601,782.863050,-612.584602
998.246610,372.714734,-496.571584
-667.816244,-28.293385,-563.664582
-204.577559,830.917480,-715.496925
149.251545,817.221304,154.636930
-888.260786,986.209608,88.264833
-825.683265,-245.337034,103.237830
401.437252,-66.075515,653.211832
442.078099,-76.435766,566.403964
291.811206,239.542362,-634.160580
916.617946,-173.110115,-820.298412
-85.812147,19.360614,-253.753615
-433.262728,-69.870333,-876.849654
971.984544,573.866471,-876.744285
-603.239963,497.487851,-659.740286
-961.898776,622.136311,-560.467491
-641.593561,172.309603,258.013596
849.928215,782.645858,14.827589
-316.025824,-567.761980,784.735534
-240.004325,-983.883777,-870.819829
-403.916388,541.525209,-982.806934
-614.050361,-109.980770,-760.537317
-371.316262,337.458682,50.600758
802.557194,-306.300377,-476.666467
-13.345167,-977.182935,700.026132
947.869907,201.682707,78.875450
42.913463,-749.028423,814.624859
765.330172,653.072335,155.036373
-76.710702,417.915044,831.456035
456.071744,284.411186,925.518116
124.541936,498.597848,-662.130396
467.663615,495.827139,581.118012
-341.033684,-983.900642,287.459981
817.261384,-692.929306,864.200432
941.085692,-310.536843,173.442245
517.135547,-206.494302,85.104326
756.171419,815.120935,181.890011
-497.859481,-28.589722,-252.262703
-77.589537,24.077021,-603.915556
-496.275865,-130.666946,464.660454
-422.315746,352.346974,804.059699
-359.064570,83.228596,571.843588
61.045459,-181.375718,627.567081
85.319957,-958.996708,931.537533
65.538057,-407.921838,-157.748887
783.776777,-346.636349,-540.229697
56.661853,-72.919090,144.324414
906.858315,-948.956951,-447.120056
-551.387248,-675.604083,-584.824903
490.072316,-986.292096,94.463328
-479.810015,305.014390,-727.760491
506.288079,736.825944,127.713779
-688.748693,-958.035524,478.891549
56.834443,914.434767,-785.059546
-157.373629,-732.200114,653.759132
-916.022400,360.623553,-363.191580
-357.885443,-804.172920,-929.558333
-915.484700,-37.210368,772.433194
-298.180972,286.988744,-702.531230
-72.941467,51.370836,401.491512
276.000302,292.626401,-159.541399
463.956699,-13.804630,812.317701
236.024059,-947.386452,-793.833663
-211.022184,-754.034459,-244.759208
179.401172,-955.371671,78.608143
-311.517801,-108.001702,320.071959
46.760310,916.179345,-263.697635
-990.783326,110.475236,-142.774167
-332.054072,-424.951172,-167.751212
-476.803897,-200.267116,916.093745
-436.318624,842.672865,131.855304
48.104964,864.953605,830.234267
-335.737782,-281.852247,-274.100029
-723.069700,-922.110250,224.639766
414.620238,739.883386,-78.326793
652.602008,-310.767187,342.451794
-339.732129,363.751682,-222.099089
641.503657,-95.967764,-756.646786
-327.292488,261.461757,705.021233
746.826194,747.546497,893.979078
-33.437495,-113.024094,393.714317
-498.953083,-541.176075,209.984061
-415.413661,764.670816,929.837291
162.187281,804.046497,-963.818820
-501.908047,-241.566709,-591.217206
429.611914,348.060473,-609.277407
-546.960029,576.992153,-96.200898
984.317523,-104.639445,-198.316349
-897.245894,-941.189270,905.589905
-480.935597,-309.194991,429.809811
-238.887667,170.024759,934.089242
61.828718,-771.663987,691.640585
-693.322542,-88.614573,475.866157
-285.879240,856.271858,26.270655
-982.535326,-860.136747,6.408878
-850.853049,809.161420,69.351964
276.478539,-879.148231,692.604767
106.156110,-390.129032,-349.865779
854.296238,-327.499861,123.313479
-562.652462,350.332665,533.544386
-801.838655,445.156466,-193.080396
-308.550711,946.282563,-93.168681
-455.784528,859.647270,830.230398
-375.797131,585.816809,875.262352
-470.873213,-406.014541,803.051316
-233.153010,-782.679763,-779.088708
311.809304,690.459085,970.462839
14.996439,-195.739084,-164.646436
-815.595344,-828.016423,-39.389458
123.297221,-277.957992,598.525332
-64.413804,-787.840231,-502.098879
768.290994,759.322475,-145.426831
696.322643,-302.020271,-633.282275
955.088136,-332.720445,101.797961
-750.853526,994.772744,-791.298687
657.387729,-426.373548,-990.677494
-516.846982,-121.209362,-90.682154
-986.180933,889.329524,440.093621
-404.504720,621.165933,506.865296
-276.922540,-113.845679,397.579068
685.357093,794.576675,669.739983
154.311350,-796.479510,42.593938
-301.137518,-20.374985,-166.552560
-143.574922,-707.038476,-342.689857
543.388307,-415.768959,-867.764040
-546.905269,-102.768090,728.380886
-646.961280,-529.581832,-690.708260
55.708797,205.016869,764.930984
926.375908,262.349443,-866.576766
933.135788,-315.882654,-573.838347
210.811009,387.962655,-273.370019
-486.632846,551.611892,715.417607
617.694208,575.548867,-284.847895
730.373292,149.570911,-156.235196
225.583117,678.699981,-676.648477
842.704230,-990.143804,109.742939
508.769532,-82.008367,378.418932
319.438250,-343.341416,371.943482
-755.221954,836.219298,-341.391572
-722.016080,848.982124,-395.374288
660.652319,-721.584518,-309.281047
756.674875,275.438511,-212.180960
802.303393,686.344848,-855.685515
-616.546058,893.477482,355.020076
-85.762423,148.207129,773.233089
-796.449135,-985.508016,-743.467038
-118.537660,-91.985374,225.057622
-494.094426,-117.532363,242.623362
-683.010690,-894.720956,-536.511619
-778.400406,-228.348665,405.558691
773.808283,-835.767906,861.993640
55.500640,-195.645463,315.879993
-385.131858,-128.446073,-863.319424
-673.076695,-772.478305,494.691950
213.028787,866.202984,-799.393061
-847.406408,176.970823,891.400235
679.975953,372.814572,991.078534
73.966954,-813.092069,932.364411
-344.237679,467.325238,-835.055359
746.729786,544.238471,499.764116
757.246435,-957.679758,373.852581
218.402891,-12.645956,-112.504238
-9.948723,209.546884,522.197192
-725.798389,658.328125,-846.891596
313.502840,-794.181716,-565.198375
125.488038,588.411207,73.759974
205.467163,61.863058,-163.080956
669.757385,261.590065,82.990870
-668.198147,-708.228380,930.534729
-680.034893,-323.432448,-142.048162
438.225899,80.864423,971.100506
550.989732,817.000845,-786.457890
987.387622,-244.578564,495.144917
-553.980389,401.279255,497.786882
605.075974,778.822852,-985.129881
-841.236716,-417.674473,475.468285
564.506142,-296.221112,770.564100
731.665756,-37.667114,801.395523
-794.530319,312.884314,-470.353529
-548.686618,-643.881397,472.133802
531.523576,875.266814,-660.988063
-990.559313,-400.214970,-415.618304
829.003627,58.024663,-270.524442
-268.102936,-210.675012,-821.090453
384.018135,990.210766,328.033014
-561.941943,718.273244,-579.354926
-947.913403,-720.651664,89.339817
-636.245865,-776.866829,872.917668
-337.319936,731.477209,-411.362826
66.734604,-962.992463,754.411203
-75.693189,-56.195489,898.364557
837.423025,-303.752247,142.809845
854.086774,246.853871,845.424417
-182.769556,-776.559924,-197.218517
-912.677588,150.424342,774.894203
213.969937,584.908905,630.355343
61.782705,-374.189264,898.000903
215.558806,-324.601778,45.180785
-10.854042,989.705354,161.494928
773.797665,592.211025,-770.316916
956.972986,-127.488066,-350.459091
861.686671,217.771408,-715.584347
896.632789,160.613937,-690.460325
545.976300,976.058372,-395.719083
-790.019557,612.100229,-800.930693
-701.479590,-313.711154,-815.804254
-86.676762,-55.659689,912.521290
891.751525,-838.227849,681.634154
970.678983,820.854300,-476.835713
138.434501,886.539076,629.572307
477.142392,242.784197,681.190074
-696.311158,-982.091566,319.783677
-779.288597,148.134805,710.399043
856.639416,-307.757446,459.900622
-684.761291,96.206961,-824.052300
566.354263,-292.932580,-837.860804
-45.637407,-524.160753,-611.898517
508.249129,-436.683870,809.748268
424.240124,340.105896,-238.951382
-938.758685,96.232004,-591.405645
-808.089306,199.221064,701.017991
163.006953,-587.274934,898.489668
-626.079037,333.971769,-51.859318
-647.180641,635.220519,-33.909098
-100.508898,-111.689586,731.607286
-161.765679,-104.146338,-156.330241
-618.273047,7.563324,-282.692994
787.762715,-373.260494,-530.406891
720.947370,952.218285,-726.817833
-550.454957,75.742124,-963.278479
-154.055005,-428.590338,-231.651781
769.543467,-556.611487,244.293915
968.338533,928.939313,-202.469899
116.733047,-32.051806,567.848024
-38.685423,210.483744,-888.200040
-439.125031,-223.598243,277.088814
527.070084,-468.999910,164.681905
-734.027372,934.634448,761.910094
-85.424377,-249.978286,642.593071
-121.340563,378.835308,725.885864
903.763264,-727.749126,-647.040540
-133.431218,-164.876643,-800.216533
18.696601,32.900504,-999.352791
631.987599,-537.271517,-187.304639
941.120147,-733.599096,-817.984388
-575.887184,-159.455268,76.406140
-198.788459,138.815181,723.619988
228.538306,231.623749,-869.377333
-243.148357,255.277398,-534.280603
-851.623759,685.020288,85.500376
593.326237,-734.990438,623.231852
-243.544286,791.849101,469.803809
783.335100,-531.087696,-914.431540
885.599309,-472.588398,789.825817
352.194484,-70.986557,630.927307
127.243217,-608.554767,-906.926479
466.256028,771.760303,-719.409568
-636.656970,194.823393,858.068600
280.790226,757.503515,169.522449
738.842424,-785.266382,-134.463227
528.693981,-909.887250,-411.380912
510.351495,-491.572203,-588.018074
157.761462,-896.976808,-152.884074
-779.499100,-967.688409,134.456946
9.389282,-138.957030,33.045852
-319.989026,-14.010469,-899.729154
-844.364609,-145.599692,-193.545651
-615.747704,680.321941,-821.581996
549.447399,-832.041181,-742.586206
925.566256,832.136238,57.581311
469.316825,-193.179562,-916.102771
-227.095417,-994.227498,657.364462
-158.934700,-34.068965,-227.408383
522.805353,114.391596,-71.994876
164.153779,966.530677,424.148925
43.458106,-997.871650,438.271651
515.223357,-223.902921,-271.337317
-51.521862,-967.174790,80.886665
-427.583636,-883.412479,-716.675801
613.800615,-832.168476,749.098467
-628.396090,475.583169,-884.805228
196.491833,706.541100,221.006523
-810.358450,320.423459,-487.217663
437.335995,814.288994,-982.950916
-420.838180,482.220483,-571.595620
-575.073694,-477.542841,126.359337
574.529537,-719.944308,281.982134
-508.212947,959.476353,-788.490293
373.797895,190.056304,974.038809
-308.583774,961.867556,-534.283127
-487.676265,-664.999366,71.226322
-465.474284,16.966349,-909.520032
-739.957911,211.314499,-58.139980
135.360806,-136.605005,381.434789
788.830540,619.240609,909.206436
-950.546852,-381.371742,-429.020249
-592.814599,482.847871,-589.282387
-610.758150,-302.479452,124.275462
322.792606,162.796485,751.543691
91.384105,-579.272195,-529.882484
-938.258722,936.695041,148.983954
558.392015,226.497367,216.959740
-780.008270,-277.659886,0.546820
-116.868375,896.549560,-247.777373
849.717358,269.144343,-579.170174
-716.389982,-962.997881,-529.341586
-698.243834,341.872916,-559.477802
-53.985228,539.863943,111.971408
442.506706,-613.030243,-692.932963
-16.951545,447.172536,236.604756
-915.687673,669.218430,659.462195
11.131579,-60.617816,981.761052
-249.109335,-984.866648,1.846859
-974.236627,888.900267,-556.820038
-481.442527,-288.029553,275.927891
423.200696,14.812716,-573.978937
274.066850,-920.125465,187.098410
-258.578911,-106.945406,-267.134526
-786.729415,-337.846810,144.399691
-684.421506,-91.740537,147.714577
-765.414459,-986.740315,-662.616794
-880.340848,248.415767,-253.318626
212.917009,144.668254,-242.657108
976.683241,-496.437987,-283.869776
-151.298072,-526.061746,-854.658757
-392.221712,350.952663,-86.885634
279.515921,604.726314,-325.601294
876.082228,972.569740,398.604794
-102.410016,-528.764628,-876.756925
463.660044,94.152600,236.320318
-170.549235,611.705903,931.621504
-718.504391,160.730979,-408.856069
-886.780030,-942.162863,496.609147
962.803188,-995.074884,361.980631
864.029598,599.564317,682.875223
-766.821862,111.132486,-360.663256
-403.595546,724.234806,532.366546
-737.329289,542.393913,771.436916
141.626213,86.127629,547.872278
-300.107700,832.292204,878.899324
-255.903493,972.108018,13.893311
589.745551,-939.476995,126.244066
-616.989052,286.359949,218.983387
396.154116,936.213616,623.202924
961.766467,18.915173,204.063280
784.713003,316.960535,-106.259484
822.518193,762.111518,514.346929
-705.073337,-7.226593,608.601612
380.088897,373.900195,-945.325195
414.102249,-628.698923,958.177583
-137.757784,27.434536,947.242893
735.568325,395.027769,406.524083
-317.667542,-561.894036,57.425657
-562.754870,-690.517670,966.680946
-776.550810,957.554689,613.936651
-653.521196,-999.256923,-556.488799
-230.400578,-651.900284,989.332404
-5.009183,349.181390,144.916285
-740.380049,-638.246414,431.155120
-207.337951,32.925676,236.615838
-670.788604,-171.439994,-29.006212
824.310859,754.802112,-93.858551
-287.133075,457.218840,741.770170
111.165769,-694.517529,46.190306
149.933627,236.203060,16.154172
501.076374,-941.889800,-349.874988
149.551259,641.968507,941.096711
672.067690,-901.044017,833.441771
580.547527,-729.405670,-831.097377
-884.817499,12.179644,-828.785354
-427.315518,388.149775,22.593489
387.537748,77.770516,-865.772496
-878.582245,-204.060769,437.972343
494.213158,-133.763686,632.069924
-307.504227,415.085129,405.328197
-122.648300,306.341537,-104.526365
183.521740,909.469669,796.382397
-129.216552,-401.622044,-328.793423
120.735163,-859.203962,409.626701
-26.305514,831.838305,370.746956
-730.069942,-423.068999,841.182880
-875.056154,-851.585378,-7.744773
365.973479,551.626450,167.426302
820.547246,961.115145,251.850892
-721.445147,-815.634116,485.889881
630.732405,-242.997814,-88.925692
-400.118293,769.770719,901.319076
-3.610432,115.065555,-518.423943
893.377445,706.809784,237.795044
-415.515718,595.640450,800.476475
122.350814,-553.392997,-905.405686
706.489771,-469.436664,-270.679475
529.240586,-606.260165,58.032939
544.348109,475.176233,222.853560
748.051908,-812.476580,-302.117811
-611.292283,928.311620,-988.402332
590.136544,108.634434,891.927321
634.458170,-769.188276,467.525724
541.734750,292.269190,-395.541459
-632.588263,849.858297,846.385270
-790.803104,-370.019300,-61.905320
-105.512784,-324.277379,528.736262
734.663958,421.131833,834.914187
-210.913585,381.115768,-211.532643
-427.940000,854.169834,-701.771505
982.708042,-121.754159,-700.715547
-575.173753,-294.469448,862.657439
476.612238,-956.512057,-51.631346
-27.269971,-945.874113,18.250550
-903.715823,455.393302,-467.063513
173.131054,106.548067,-995.972817
-352.600300,-764.577884,-933.614755
-584.637133,-426.828384,-87.553802
641.852890,502.778728,-761.364919
785.345703,280.834804,-463.008503
152.251685,571.608554,-233.802787
-50.046230,-58.092174,412.111746
-725.390961,-392.753148,98.891841
-946.963758,-735.714367,613.852272
-86.173547,389.716535,-829.757463
799.837869,-392.683542,990.905331
-732.978573,591.932374,44.308740
-686.779498,930.267412,703.705676
794.078131,410.806658,390.439371
763.280690,-332.022682,-424.226142
-875.634928,435.009099,481.624819
162.683517,-704.157588,230.552020
-522.034694,894.060395,-875.556328
244.000003,-724.854313,687.045178
405.593759,-187.607773,533.863586
-10.301580,-195.666478,-309.107719
-342.899169,-145.857515,-188.655957
-716.398049,704.388668,129.484697
311.523225,675.766486,868.837601
55.318076,-932.433298,-786.171580
391.559605,42.131095,-896.206204
-620.924553,399.422390,576.933747
-574.598304,332.489196,-740.590053
-711.047707,46.732671,587.118411
-251.399933,-871.797557,363.980002
-704.503506,378.189469,267.082758
-709.583518,92.969383,361.594164
244.685126,-421.037637,-856.100099
608.297608,992.685551,773.176415
674.203328,12.479914,-666.747314
135.348043,647.170747,428.197618
19.304783,230.279660,-418.386576
602.611513,-224.528843,-773.583379
55.417533,-543.351836,324.137631
-539.206683,740.031813,-818.600713
-143.631961,985.286234,353.142876
830.788978,237.908580,132.838998
-456.058056,405.297571,-423.400329
483.875486,-388.758760,801.319783
-43.124508,123.598899,174.746838
135.897353,-271.506176,388.637177
-796.606555,-754.281557,598.258547
-852.692580,628.849912,-711.719780
898.775451,-508.277219,-764.773089
-251.154878,391.778329,315.574918
621.944789,-703.768543,-105.960367
530.426915,-385.014651,-579.701707
-923.750585,777.859940,573.569518
418.772803,-917.916776,830.013487
504.729473,594.133822,141.510321
597.222388,27.626089,-110.092350
-109.951680,-614.918297,-67.466867
947.231000,-247.501284,-941.587852
-131.164974,876.350387,-642.913118
956.643808,-360.194236,596.111123
-831.116183,-634.689708,-725.176639
-307.251399,252.594926,-97.676221
703.782664,299.249839,-977.959796
866.957125,609.994460,-742.247957
-287.045229,-87.284916,539.077706
325.487607,-233.124315,-876.613407
-353.110774,-832.425869,-178.879368
515.996822,134.851799,-218.727879
601.978232,955.013711,259.361887
930.869806,-191.989940,-795.850310
-98.940985,157.987337,564.518979
-749.753139,-956.214174,167.236149
74.026976,176.090409,-617.267938
787.080710,-745.058973,614.402751
-722.044784,282.872601,-237.428728
-42.723365,601.605994,-479.326207
-207.512208,527.960387,-797.418108
223.863253,-640.004407,-531.175588
-163.802270,409.495276,-893.038727
724.943963,287.631133,450.703506
-921.059358,-380.530806,-316.932831
636.186427,41.679880,-946.146709
52.401087,-866.576037,138.386382
-492.067187,917.596117,-124.763500
989.230771,-687.631962,-241.824553
-934.383495,76.166110,-786.055811
182.848122,-701.489414,527.600010
-558.019261,953.140929,686.906063
-773.562224,355.121796,-252.412430
924.536731,375.781776,-139.095809
264.828849,-965.001014,725.943556
-663.857233,-673.158976,-980.426742
-876.770152,-814.090625,-468.010442
38.055900,512.673480,26.226025
321.150608,-359.330338,510.546100
226.562801,778.311470,857.208344
-33.965350,-307.035529,699.526647
809.263552,163.491512,-633.298393
337.634757,827.311077,227.658061
-316.723468,943.223218,-734.827186
123.513010,59.963651,708.866280
741.243813,-999.788376,122.118224
